country_id,year,sitc_eci,hs_eci,growth_proj,sitc_eci_rank,hs_eci_rank
854,1996,,-.7343613505363464,,,106
858,1996,,.1958292871713638,,,60
860,1996,,-.191487193107605,,,80
862,1996,,.2556067407131195,,,53
887,1996,,-1.334719181060791,,,131
894,1996,,-.3220558166503906,,,86
4,1997,-.111453,.058415599167347,,69,64
8,1997,-.3740046,-.3476587533950806,,85,85
12,1997,-.86631608,-.8003672957420349,,113,113
24,1997,-1.7905133,-2.000262975692749,,138,143
31,1997,.28833565,.2502022683620453,,49,54
32,1997,.068973944,.2840639352798462,,59,49
36,1997,-.036280535,.4493312835693359,,65,42
40,1997,1.8912933,1.805411338806152,,7,6
48,1997,-.45256951,-.1224372163414955,,87,76
50,1997,-.62971544,-.9568742513656616,,95,122
51,1997,.80841947,1.157117009162903,,27,20
56,1997,1.4578682,1.399889349937439,,13,14
68,1997,-.79380643,-.7178372144699097,,109,110
70,1997,.50625247,.431155264377594,,38,43
72,1997,,0,,,70
76,1997,.80296135,.7553200125694275,,28,32
100,1997,.51772094,.49846550822258,,37,38
104,1997,-1.2133349,-1.51125156879425,,127,137
112,1997,.71444929,.5737735033035278,,31,34
116,1997,-1.3260776,-1.335827231407166,,132,133
120,1997,-1.0616409,-1.125411033630371,,118,126
124,1997,.91127288,1.070944309234619,,23,23
144,1997,-.63117325,-.8471038937568665,,96,116
148,1997,-.66469246,-.3628018796443939,,102,89
152,1997,-.078792557,.0153276398777962,,67,66
156,1997,.3997466,.4834814071655273,,43,40
158,1997,1.5698595,1.373820066452026,,12,16
170,1997,.024741286,.2499012500047684,,64,55
178,1997,-1.4899403,-1.93588662147522,,134,142
180,1997,-1.0836953,-1.459765434265137,,119,136
188,1997,-.15571913,-.1495704799890518,,72,77
191,1997,.61088067,.6022170782089233,,34,33
192,1997,-.79236853,-.4727279841899872,,108,96
196,1997,.45967585,.2840093374252319,,41,50
203,1997,1.4394933,1.426110506057739,,15,13
204,1997,-1.3516405,-.9447868466377258,,133,121
208,1997,1.4128062,1.319676637649536,,16,17
214,1997,-.51100558,-.5709840059280396,,88,100
218,1997,-1.1259568,-1.054340362548828,,121,124
222,1997,-.060723677,-.0448373481631279,,66,73
226,1997,-1.6717926,-1.385719656944275,,136,134
231,1997,-1.1397717,-1.26747989654541,,124,131
233,1997,.44758913,.4013700783252716,,42,46
246,1997,1.9699026,1.879966020584106,,6,5
250,1997,1.6658504,1.637996912002563,,9,9
266,1997,-1.2562531,-.723845362663269,,131,111
268,1997,.34241927,.3202549815177917,,46,48
276,1997,2.3453741,2.217107772827148,,2,2
288,1997,-1.0377399,-1.024550795555115,,117,123
300,1997,.22682206,.1861388087272644,,54,58
320,1997,-.17741613,-.1094604358077049,,73,74
324,1997,-1.2290341,-1.57172691822052,,128,138
332,1997,-.68189514,-.9216046333312988,,104,120
340,1997,-.74536294,-.6684404015541077,,107,108
344,1997,.50247347,.7687865495681763,,39,31
348,1997,.90949744,.8075002431869507,,24,30
356,1997,.16041707,.235549122095108,,55,56
360,1997,-.18901274,-.3579525351524353,,75,87
364,1997,-.89309496,-.3705027103424072,,115,90
368,1997,-2.3640597,-2.260153770446777,,141,145
372,1997,1.59049,1.430150032043457,,11,12
376,1997,1.396745,1.39557683467865,,17,15
380,1997,1.5953581,1.472965955734253,,10,10
384,1997,-.64152902,-.6645551323890686,,99,107
388,1997,-.63580275,-.5849634408950806,,98,101
392,1997,2.7668996,2.632152557373047,,1,1
398,1997,.28166956,.3716696500778198,,52,47
400,1997,.63680363,.4650972485542297,,33,41
404,1997,-.36283231,-.3354159593582153,,84,83
410,1997,1.2788343,1.145478248596191,,19,21
414,1997,-1.0195942,-.6874074935913086,,116,109
417,1997,.054301929,.0383944623172283,,62,65
418,1997,-.80962867,-.9110596179962158,,110,119
422,1997,.28564018,.2731523215770721,,50,52
428,1997,.32924992,.4902951419353485,,47,39
430,1997,-.74420929,-.5953188538551331,,106,104
434,1997,-.67054605,-.5857526659965515,,103,102
440,1997,.35661662,.4168404936790466,,45,44
450,1997,-1.0869774,-1.148149371147156,,120,127
454,1997,-1.1631262,-1.09179961681366,,125,125
458,1997,.55957139,.5587452054023743,,35,35
466,1997,-1.1380719,-1.247814178466797,,123,130
478,1997,-1.7316031,-1.744147539138794,,137,141
480,1997,-.41624087,-.4817263782024384,,86,97
484,1997,.78798473,.8466922044754028,,29,28
496,1997,-.57158631,-.3498372137546539,,90,86
498,1997,.1197235,.0638623312115669,,57,63
504,1997,-.63318044,-.6064480543136597,,97,105
508,1997,-.60401791,-1.166040182113647,,93,128
512,1997,-.23016067,-.2678285241127014,,76,81
516,1997,,0,,,70
524,1997,-.27961278,-.540565550327301,,77,98
528,1997,1.3171334,1.181460499763489,,18,18
554,1997,.36789533,.5151807069778442,,44,37
558,1997,-.69673985,-.7414737939834595,,105,112
562,1997,-.31689084,-.4080546200275421,,80,92
566,1997,-1.809653,-1.627779483795166,,139,139
578,1997,.8498888,1.035666704177856,,25,25
586,1997,-.83481401,-.8523727059364319,,111,117
591,1997,.057222418,.0714380145072937,,61,62
598,1997,-1.9567107,-2.178931474685669,,140,144
600,1997,-.60649222,-.3619941473007202,,94,88
604,1997,-.60362071,-.464374840259552,,92,94
608,1997,.060540691,-.2110032141208649,,60,79
616,1997,.84306532,.8186971545219421,,26,29
620,1997,.49900123,.411842942237854,,40,45
634,1997,-1.1304094,-1.173566579818726,,122,129
642,1997,.65995061,.5265988707542419,,32,36
643,1997,.55577534,.8670995235443115,,36,26
646,1997,-.34166631,-.4534031450748444,,82,93
682,1997,-.30767143,.0130077041685581,,78,67
686,1997,-.65579087,-.5495961308479309,,100,99
688,1997,,0,,,70
702,1997,1.2345017,1.135276198387146,,21,22
703,1997,1.2547739,1.157873153686523,,20,19
704,1997,-.66386229,-.8673027753829956,,101,118
705,1997,1.442251,1.443249106407166,,14,11
710,1997,.28522861,0,,51,70
716,1997,-.53444982,-.5894982814788818,,89,103
724,1997,1.0624241,1.061636447906494,,22,24
729,1997,-1.2448407,-1.398491621017456,,130,135
748,1997,,0,,,70
752,1997,2.065758,2.054257869720459,,4,4
756,1997,2.3154202,2.201903581619263,,3,3
762,1997,-.10513357,-.3462889790534973,,68,84
764,1997,.23762107,.2252270728349686,,53,57
768,1997,-.87650466,-.8329017162322998,,114,114
780,1997,.051274411,.2751560509204865,,63,51
784,1997,-.31138307,-.1555172950029373,,79,78
788,1997,-.18216474,-.1137056648731232,,74,75
792,1997,.15312777,.1425971835851669,,56,60
795,1997,-.58595628,-.465973436832428,,91,95
800,1997,-1.1755288,-.8379443287849426,,126,115
804,1997,.72678775,.8502399921417236,,30,27
807,1997,.29055196,.2726288437843323,,48,53
818,1997,-.34426731,-.2326680272817612,,83,80
826,1997,1.9724145,1.764228820800781,,5,7
834,1997,-1.2420757,-1.310648798942566,,129,132
840,1997,1.8631545,1.737620830535889,,8,8
854,1997,-.31785774,-.3813076019287109,,81,91
858,1997,.080966882,.1471397429704666,,58,59
860,1997,-.14409256,-.2824554145336151,,70,82
862,1997,-.15239668,.1137042939662933,,71,61
887,1997,-1.6640799,-1.641349911689758,,135,140
894,1997,-.8652361,-.6631340980529785,,112,106
4,1998,-.46753278,-.2735695242881775,,88,81
8,1998,-.318928,-.4081073403358459,,78,91
12,1998,-.9019292,-.8719949722290039,,118,115
24,1998,-1.8417773,-1.83455216884613,,138,140
31,1998,.51960582,.2864126861095428,,38,51
32,1998,.04523449,.2643330693244934,,60,54
36,1998,.016289949,.3786684572696686,,66,45
40,1998,1.8660792,1.842811226844788,,8,7
48,1998,-.33137283,-.0092363134026527,,79,73
50,1998,-.75320941,-1.021294713020325,,107,120
51,1998,.79339886,.8459534049034119,,28,30
56,1998,1.4166117,1.429710388183594,,16,11
68,1998,-.53843075,-.533237099647522,,96,96
70,1998,.40498906,.2440863400697708,,42,56
72,1998,,0,,,70
76,1998,.80926394,.7271753549575806,,27,32
100,1998,.5134176,.4541102349758148,,39,39
104,1998,-1.3791143,-1.551971077919006,,128,138
112,1998,.99327201,.9303913712501526,,23,26
116,1998,-1.4533256,-1.479100465774536,,129,135
120,1998,-1.8076372,-1.855696320533752,,136,141
124,1998,.9005453,1.064864635467529,,24,21
144,1998,-.55973297,-.8563873767852783,,100,114
148,1998,-.43140665,-1.992931127548218,,85,143
152,1998,-.14808948,.0132249370217323,,71,67
156,1998,.36732072,.486520379781723,,45,38
158,1998,1.4773363,1.286540389060974,,14,16
170,1998,.057244767,.2671369612216949,,59,53
178,1998,-1.5764974,-1.552266597747803,,132,139
180,1998,-1.5937231,-1.857448816299438,,133,142
188,1998,-.21062155,-.1975287646055222,,74,78
191,1998,.61498654,.5976821184158325,,33,35
192,1998,-.54070646,-.3695383071899414,,97,88
196,1998,.37860423,.4013703167438507,,43,42
203,1998,1.4923455,1.388331413269043,,12,14
204,1998,-.88743758,-.8746603727340698,,116,116
208,1998,1.3299673,1.22620701789856,,17,17
214,1998,-.63367563,-.6962859630584717,,102,107
218,1998,-.89521968,-1.022821068763733,,117,121
222,1998,-.12028004,-.1081702038645744,,69,74
226,1998,-2.1724453,-2.241742849349976,,140,145
231,1998,-1.2183665,-1.408150315284729,,126,132
233,1998,.51280248,.507223904132843,,40,37
246,1998,1.9309635,1.960414886474609,,6,5
250,1998,1.6408193,1.650411486625671,,9,9
266,1998,-1.560465,-1.037089347839355,,131,123
268,1998,.46796238,.6575256586074829,,41,34
276,1998,2.3801718,2.285073518753052,,2,2
288,1998,-1.0960569,-1.211963295936584,,125,128
300,1998,.16778223,.2041860818862915,,54,59
320,1998,-.30263361,-.185628816485405,,76,76
324,1998,-1.7236363,-1.547370195388794,,135,137
332,1998,-.93593496,-1.04539430141449,,120,124
340,1998,-.72377759,-.7494200468063354,,106,111
344,1998,.54985839,.6767928004264832,,35,33
348,1998,.77492076,.8721371293067932,,29,29
356,1998,.24361897,.2910303175449371,,52,49
360,1998,-.23194312,-.2827257812023163,,75,82
364,1998,-.75976861,-.4556130170822144,,109,93
368,1998,-3.2119813,-1.442757129669189,,141,133
372,1998,1.5667609,1.463662505149841,,10,10
376,1998,1.2805135,1.363278269767761,,19,15
380,1998,1.5559245,1.390801668167114,,11,13
384,1998,-.76417524,-.6951303482055664,,110,106
388,1998,-.63509053,-.6896960139274597,,103,105
392,1998,2.7117665,2.574245691299438,,1,1
398,1998,.019958626,.2157423049211502,,65,58
400,1998,.31111947,.3662598133087158,,48,46
404,1998,-.41179967,-.4570972323417664,,84,94
410,1998,1.1423656,.9799816608428955,,21,23
414,1998,-.48626289,.0488973818719387,,90,65
417,1998,.032278512,.0639973282814026,,63,64
418,1998,-.95204067,-1.259427785873413,,121,129
422,1998,.24706857,.2715953588485718,,50,52
428,1998,.24672347,.4330084025859833,,51,40
430,1998,-.55584669,-.7548716068267822,,99,112
434,1998,-.63564479,-.3952431976795197,,104,89
440,1998,.32550305,.3659711182117462,,47,47
450,1998,-1.0058292,-1.191125988960266,,123,126
454,1998,-1.2892873,-1.375712156295776,,127,131
458,1998,.52049029,.399393230676651,,37,43
466,1998,-.91900742,-.7238243222236633,,119,108
478,1998,-1.4561001,-1.306561589241028,,130,130
480,1998,-.50595397,-.4688222706317902,,93,95
484,1998,.76634383,.773602306842804,,30,31
496,1998,-.49969432,-.542260468006134,,92,98
498,1998,.09371376,.0185767039656639,,56,66
504,1998,-.71501535,-.7470040917396545,,105,110
508,1998,-.62384725,-1.133718132972717,,101,125
512,1998,-.18336122,-.3498548865318298,,72,85
516,1998,,0,,,70
524,1998,-.48856997,-.6209152936935425,,91,101
528,1998,1.2946533,1.11815619468689,,18,20
554,1998,.37092519,.5109570026397705,,44,36
558,1998,-.79066807,-.7397241592407227,,112,109
562,1998,-.35867488,-.5385383367538452,,81,97
566,1998,-1.8196739,-1.471387624740601,,137,134
578,1998,.87232369,1.215309977531433,,25,18
586,1998,-.8443855,-.9197481274604797,,113,118
591,1998,.057840709,.1335456967353821,,58,62
598,1998,-2.036793,-2.035699844360352,,139,144
600,1998,-.43344572,-.1951443254947662,,86,77
604,1998,-.44275296,-.3272331357002258,,87,84
608,1998,-.09184023,-.2706142663955688,,67,80
616,1998,.82293898,.9042695760726929,,26,27
620,1998,.52949816,.3958596289157867,,36,44
634,1998,-1.0056903,-.9004148840904236,,122,117
642,1998,.5523901,.3625953197479248,,34,48
643,1998,.69108123,.9616792798042297,,31,25
646,1998,-.53690165,-.451864629983902,,95,92
682,1998,.044115882,.4044922292232513,,61,41
686,1998,-.48378381,-.3663187026977539,,89,87
688,1998,,0,,,70
702,1998,1.4896433,.9779515862464905,,13,24
703,1998,1.1533785,1.144773960113525,,20,19
704,1998,-.77935916,-.8357642889022827,,111,113
705,1998,1.4211944,1.418553233146667,,15,12
710,1998,.33441007,0,,46,70
716,1998,-.5206973,-.665988028049469,,94,103
724,1998,1.0469624,1.010177254676819,,22,22
729,1998,-.87200969,-1.202612400054932,,114,127
748,1998,,0,,,70
752,1998,2.0127113,2.063655614852905,,4,4
756,1998,2.2540219,2.186309337615967,,3,3
762,1998,-.35092431,-.6469258666038513,,80,102
764,1998,.2917265,.2361901551485062,,49,57
768,1998,-.75923228,-.6798058748245239,,108,104
780,1998,.18003906,.194897934794426,,53,60
784,1998,-.1100236,-.3522547781467438,,68,86
788,1998,-.12383019,-.1224429160356522,,70,75
792,1998,.078025222,.0753754004836082,,57,63
795,1998,-.19445498,-.2157817035913467,,73,79
800,1998,-1.0699521,-1.028534650802612,,124,122
804,1998,.68471783,.8821695446968079,,32,28
807,1998,.033833645,.1755094081163406,,62,61
818,1998,-.35931256,-.3988659679889679,,82,90
826,1998,1.9917828,1.880783677101135,,5,6
834,1998,-.87741369,-.9852948188781738,,115,119
840,1998,1.916948,1.788006782531738,,7,8
854,1998,-.37150878,-.5645625591278076,,83,100
858,1998,.12522975,.2886493504047394,,55,50
860,1998,-.3029674,-.2982464730739594,,77,83
862,1998,.031334676,.2629151046276093,,64,55
887,1998,-1.628907,-1.504487872123718,,134,136
894,1998,-.55313295,-.5434431433677673,,98,99
4,1999,-.22896083,-.2365742176771164,,72,81
8,1999,-.33136091,-.3118479549884796,,80,85
12,1999,-.91372693,-.7554686069488525,,118,111
24,1999,-1.6539242,-1.576430678367615,,133,138
31,1999,-.23087518,-.1724202930927277,,73,79
32,1999,.091907866,.4833629131317139,,58,38
36,1999,-.073842622,.2783614695072174,,65,52
40,1999,1.831961,1.759785413742065,,8,8
48,1999,-.30372995,-.0629199370741844,,76,71
50,1999,-.90468663,-1.170093536376953,,117,125
51,1999,.66145641,.5918235182762146,,31,33
56,1999,1.4148386,1.462252616882324,,16,11
68,1999,-.56500089,-.4441758096218109,,96,92
70,1999,.4716185,.3965357840061188,,40,46
72,1999,,0,,,66
76,1999,.61909294,.8043973445892334,,33,30
100,1999,.41939464,.3548112809658051,,42,47
104,1999,-1.1899081,-1.415534615516663,,127,134
112,1999,.93722576,.8190517425537109,,24,28
116,1999,-1.1739587,-1.439573168754578,,126,135
120,1999,-1.6993227,-1.673464059829712,,135,139
124,1999,.9360286,1.034948945045471,,25,23
144,1999,-.46545631,-.8306770324707031,,88,113
148,1999,-.72756672,-.5142796635627747,,106,99
152,1999,-.14613448,-.015570055693388,,68,70
156,1999,.4110007,.509581983089447,,43,36
158,1999,1.5931015,1.339468479156494,,12,15
170,1999,.059971914,.2660242319107056,,60,55
178,1999,-1.6679647,-1.537251234054565,,134,137
180,1999,-1.5784549,-1.831772208213806,,132,141
188,1999,-.22057746,-.1394844055175781,,71,77
191,1999,.67199779,.5703489780426025,,30,35
192,1999,-.39064413,.0414901115000248,,84,62
196,1999,.4954167,.4104489386081696,,39,44
203,1999,1.4574208,1.419225692749023,,15,13
204,1999,-1.4227769,-.9722511172294617,,131,119
208,1999,1.4075003,1.251681089401245,,18,18
214,1999,-.49065351,-.5237265229225159,,92,101
218,1999,-.85068673,-.8322795629501343,,111,114
222,1999,-.12017423,-.0936856791377068,,66,75
226,1999,-1.7928967,-1.446215152740479,,138,136
231,1999,-1.124688,-1.199038743972778,,123,126
233,1999,.51739341,.4648936986923218,,38,40
246,1999,1.9422597,2.076663255691528,,6,5
250,1999,1.6258367,1.657924890518188,,11,9
266,1999,-.88009632,-1.007360339164734,,114,120
268,1999,.37260312,.4637094438076019,,45,41
276,1999,2.3468571,2.274216175079346,,2,2
288,1999,-1.0382345,-1.039774298667908,,122,121
300,1999,.10173523,.2567829489707947,,56,56
320,1999,-.3246499,-.2299998849630356,,79,80
324,1999,-1.9583508,-1.905938029289246,,139,145
332,1999,-1.031695,-1.208545207977295,,121,128
340,1999,-.64778459,-.5070716738700867,,101,98
344,1999,.57875329,.6538711786270142,,34,32
348,1999,.78614593,.9167769551277161,,27,25
356,1999,.25182527,.2736173570156097,,48,54
360,1999,-.018639101,-.0646989122033119,,64,72
364,1999,-.89719164,-.5931876301765442,,115,104
368,1999,-3.3949544,-1.888015270233154,,141,142
372,1999,1.6361475,1.515697360038757,,10,10
376,1999,1.3633043,1.296690225601196,,19,16
380,1999,1.4833444,1.409966111183167,,13,14
384,1999,-.48635405,-.6226383447647095,,90,107
388,1999,-.74963272,-.8015279769897461,,107,112
392,1999,2.7617033,2.517299890518188,,1,1
398,1999,-.17601712,-.0010455672163516,,69,69
400,1999,.61985701,.4398382008075714,,32,43
404,1999,-.38281745,-.3738924562931061,,83,87
410,1999,1.1665627,.8849024772644043,,21,27
414,1999,-.49523374,-.0754061043262482,,93,73
417,1999,-.20941341,-.0922357961535454,,70,74
418,1999,-1.131521,-1.323922753334045,,124,131
422,1999,.18207079,.2838702499866486,,52,51
428,1999,.22319284,.3986803293228149,,50,45
430,1999,-.62330115,.026254940778017,,100,63
434,1999,-.76037717,-.2702051103115082,,108,83
440,1999,.28114691,.2745786309242249,,47,53
450,1999,-1.0285996,-1.104584336280823,,120,123
454,1999,-1.1564053,-1.409709811210632,,125,133
458,1999,.84547532,.4533149898052216,,26,42
466,1999,-.83635342,-1.105881810188293,,110,124
478,1999,-1.272614,-1.255606532096863,,129,129
480,1999,-.47227171,-.4520823657512665,,89,93
484,1999,.93784124,.8188335299491882,,23,29
496,1999,-.52290606,-.4567219316959381,,94,95
498,1999,-.018296968,-.1196497455239296,,62,76
504,1999,-.56226313,-.6688987612724304,,95,109
508,1999,-.2927874,-1.291431427001953,,75,130
512,1999,-.89970791,-.5328253507614136,,116,102
516,1999,,0,,,66
524,1999,-.34354299,-.3802382946014404,,81,88
528,1999,1.4110105,1.267838478088379,,17,17
554,1999,.33998972,.5791726112365723,,46,34
558,1999,-.81974775,-.6126386523246765,,109,106
562,1999,-.70807248,-.7065178751945496,,104,110
566,1999,-1.9601076,-1.903024077415466,,140,143
578,1999,.78449565,1.174338102340698,,28,19
586,1999,-.86983967,-.9386875033378601,,113,118
591,1999,.17631468,.2115968614816666,,53,58
598,1999,-1.7322006,-1.905786752700806,,136,144
600,1999,-.61648118,-.4549120962619781,,98,94
604,1999,-.44962955,-.3158624768257141,,86,86
608,1999,.096039578,-.3069846928119659,,57,84
616,1999,.77561957,.8974794149398804,,29,26
620,1999,.5330081,.4836068749427795,,35,37
634,1999,-.68900859,-.5210404992103577,,102,100
642,1999,.51805598,.2407570332288742,,37,57
643,1999,.52787817,1.022975444793701,,36,24
646,1999,-.85103315,-.8736507892608643,,112,116
682,1999,.21567827,.4669040739536285,,51,39
686,1999,-.62117076,-.463762640953064,,99,96
688,1999,,0,,,66
702,1999,1.7602644,1.036203742027283,,9,22
703,1999,1.2347035,1.091117739677429,,20,20
704,1999,-.69063282,-.8610034584999084,,103,115
705,1999,1.4719545,1.432044863700867,,14,12
710,1999,.23417251,0,,49,66
716,1999,-.37224826,-.5487219095230103,,82,103
724,1999,1.082948,1.067292213439941,,22,21
729,1999,-1.2424917,-1.331918239593506,,128,132
748,1999,,0,,,66
752,1999,2.0994945,2.140299081802368,,4,4
756,1999,2.231374,2.146917343139648,,3,3
762,1999,-.48781154,-.6627615094184875,,91,108
764,1999,.46910512,.3077782392501831,,41,49
768,1999,-.72322458,-.5981062650680542,,105,105
780,1999,.015360172,.333756297826767,,61,48
784,1999,-.32267401,-.3840201199054718,,77,89
788,1999,-.12738015,-.1423812508583069,,67,78
792,1999,.090012781,.1088963225483894,,59,60
795,1999,-.57483923,-.8864985108375549,,97,117
800,1999,-1.4226215,-1.207762002944946,,130,127
804,1999,.40893435,.6716697812080383,,44,31
807,1999,.12959054,.0441779047250748,,55,61
818,1999,-.24938929,-.2533890008926392,,74,82
826,1999,2.0026405,1.867913484573364,,5,6
834,1999,-.92713487,-1.06803286075592,,119,122
840,1999,1.8815051,1.799545764923096,,7,7
854,1999,-.40546885,-.437387615442276,,85,91
858,1999,.15904368,.2839260101318359,,54,50
860,1999,-.32396513,-.392276257276535,,78,90
862,1999,-.018304281,.176456093788147,,63,59
887,1999,-1.7698712,-1.770940542221069,,137,140
894,1999,-.45117962,-.500100314617157,,87,97
4,2000,-.31588516,-.1557404100894928,,78,72
8,2000,-.12514152,-.1966235041618347,,71,75
12,2000,-.98582166,-1.039473533630371,,123,126
24,2000,-1.9091973,-2.03191876411438,,141,142
31,2000,-.36764222,-.1336834877729416,,81,71
32,2000,.13232508,.4148985147476196,,57,45
36,2000,.034808818,.2567229866981506,,63,56
40,2000,1.8143414,1.823980212211609,,8,7
48,2000,-.25704634,-.3176387548446655,,76,82
50,2000,-.86592376,-.9471924304962158,,120,123
51,2000,.58953369,.8483486771583557,,36,28
56,2000,1.375564,1.374711275100708,,17,15
68,2000,-.40414563,-.4691872596740723,,85,90
70,2000,.16441837,.2356696575880051,,54,58
72,2000,-.21252909,-.7164849042892456,,75,107
76,2000,.85001081,.7736742496490479,,27,30
100,2000,.46938086,.4243320822715759,,40,44
104,2000,-1.252479,-1.395753860473633,,131,133
112,2000,.73013347,.6704110503196716,,30,33
116,2000,-.90885913,-1.05256986618042,,121,127
120,2000,-1.6575495,-1.521910905838013,,138,137
124,2000,1.0508286,1.031798839569092,,24,25
144,2000,-.47639123,-.8359953165054321,,91,115
148,2000,-.59018338,-.6874712109565735,,99,105
152,2000,-.022674203,.0809520184993744,,68,64
156,2000,.46062392,.6169350743293762,,41,36
158,2000,1.6519727,1.462139368057251,,9,11
170,2000,.12995207,.2590547800064087,,59,55
178,2000,-1.7143999,-2.117743968963623,,140,143
180,2000,-.82142889,-1.009918808937073,,113,125
188,2000,-.12937494,-.0204449612647295,,72,68
191,2000,.64008391,.6511731147766113,,33,34
192,2000,-.79569471,-.4957856833934784,,110,92
196,2000,.27149022,.2826570272445679,,47,54
203,2000,1.52075,1.399638414382935,,13,14
204,2000,-.86399633,-.919813871383667,,119,119
208,2000,1.310887,1.143519282341003,,19,20
214,2000,-.56396037,-.5285632014274597,,97,93
218,2000,-1.0161037,-.9293591380119324,,124,121
222,2000,-.087551504,-.195594921708107,,70,74
226,2000,-2.3724504,-2.368913888931274,,143,145
231,2000,-1.1130843,-1.189915657043457,,128,130
233,2000,.35121435,.4644552767276764,,43,43
246,2000,1.9344023,2.001940488815308,,7,5
250,2000,1.6303284,1.627498507499695,,11,9
266,2000,-.80154246,-.9367445111274719,,111,122
268,2000,.33719355,.5552921891212463,,44,37
276,2000,2.3585124,2.302223443984985,,2,2
288,2000,-1.0869293,-1.179187178611755,,127,129
300,2000,.26986536,.2407131344079971,,48,57
320,2000,-.37071013,-.5554316639900208,,82,96
324,2000,-1.6303338,-1.505517482757568,,137,136
332,2000,-.9369632,-1.057693481445313,,122,128
340,2000,-.75587738,-.7179482579231262,,106,108
344,2000,.58755052,.629776656627655,,37,35
348,2000,1.0517784,1.080748677253723,,23,23
356,2000,.3261835,.4125145077705383,,45,46
360,2000,.082777619,-.0231316778808832,,61,69
364,2000,-.81284338,-.4577231407165527,,112,87
368,2000,-2.7922359,-1.761446475982666,,144,141
372,2000,1.6398313,1.598039031028748,,10,10
376,2000,1.4056014,1.255651116371155,,16,16
380,2000,1.5100919,1.433323740959167,,14,13
384,2000,-.78676486,-.5983709096908569,,109,101
388,2000,-.72555709,-.5892253518104553,,101,100
392,2000,2.8187909,2.68038010597229,,1,1
398,2000,-.17519501,.0662029907107353,,74,65
400,2000,.68029046,.3544118404388428,,31,50
404,2000,-.54922152,-.4585816264152527,,95,88
410,2000,1.2635913,1.09589409828186,,20,21
414,2000,-.82961774,-.7888574004173279,,116,114
417,2000,.21024702,.3355854749679565,,52,51
418,2000,-1.0556543,-1.436673521995544,,125,134
422,2000,.14739394,.29683917760849,,56,53
428,2000,.26693407,.4767338335514069,,49,41
430,2000,-.73095042,-.4229009449481964,,102,84
434,2000,-.86279559,-.5664702653884888,,118,97
440,2000,.2227117,.1983043998479843,,51,60
450,2000,-1.0748922,-.8968384861946106,,126,117
454,2000,-1.124285,-1.224498391151428,,129,131
458,2000,.82028925,.6920448541641235,,28,32
466,2000,-.37859136,-.5709760785102844,,83,98
478,2000,-1.4544592,-1.454844117164612,,136,135
480,2000,-.46118614,-.5294551253318787,,90,94
484,2000,.91213679,.8426362872123718,,26,29
496,2000,-.55098677,-.5811176300048828,,96,99
498,2000,.035475206,.1271239817142487,,62,62
504,2000,-.54127187,-.6268454790115356,,94,103
508,2000,-.77595425,-.9007052183151245,,108,118
512,2000,-1.2847625,-.7754425406455994,,133,111
516,2000,-.42569146,-.4800647795200348,,87,91
524,2000,-.36568981,-.3888900578022003,,80,83
528,2000,1.2475517,1.223168849945068,,21,18
554,2000,.4162764,.5063004493713379,,42,39
558,2000,-.75576466,-.7850171327590942,,105,113
562,2000,-.82543206,-.7802578210830688,,114,112
566,2000,-2.1783965,-2.142994165420532,,142,144
578,2000,.64429015,1.014157176017761,,32,26
586,2000,-.75370383,-.8447142243385315,,104,116
591,2000,.090532668,.1875436455011368,,60,61
598,2000,-1.305416,-1.715108752250671,,134,139
600,2000,-.82577914,-.642831027507782,,115,104
604,2000,-.39156362,-.3095445036888123,,84,80
608,2000,.0089597646,-.164514496922493,,65,73
616,2000,.95216751,.89347243309021,,25,27
620,2000,.62892807,.514400839805603,,34,38
634,2000,-.53860068,-.5475289821624756,,93,95
642,2000,.55630261,.3901622593402863,,38,48
643,2000,.74909902,1.0905601978302,,29,22
646,2000,-.27242193,-.4408881962299347,,77,86
682,2000,-.0028707776,.3948693871498108,,67,47
686,2000,-.44253102,-.2748523056507111,,89,79
688,2000,,0,,,67
702,2000,1.5679238,1.197849631309509,,12,19
703,2000,1.3128266,1.226980924606323,,18,17
704,2000,-.57178998,-.7427167296409607,,98,109
705,2000,1.4824028,1.441769242286682,,15,12
710,2000,.29853535,.4725903868675232,,46,42
716,2000,-.44048992,-.468412846326828,,88,89
724,2000,1.1587394,1.067734837532043,,22,24
729,2000,-1.442644,-1.620750308036804,,135,138
748,2000,.25923905,.4933667182922363,,50,40
752,2000,2.0674806,2.090162754058838,,5,4
756,2000,2.2562399,2.20336127281189,,3,3
762,2000,-.77094817,-.616771399974823,,107,102
764,2000,.52754104,.3698320388793945,,39,49
768,2000,-.73855168,-.7596422433853149,,103,110
780,2000,.020386145,-.1967841237783432,,64,76
784,2000,-.41152903,-.2377040982246399,,86,78
788,2000,-.055227708,-.1306258738040924,,69,70
792,2000,.13088316,.2209018617868423,,58,59
795,2000,-.83619505,-.9201127886772156,,117,120
800,2000,-1.2751391,-.9961659908294678,,132,124
804,2000,.61264449,.773426353931427,,35,31
807,2000,.15828364,.0489682294428349,,55,66
818,2000,-.35751721,-.3112212717533112,,79,81
826,2000,2.086508,1.901750683784485,,4,6
834,2000,-1.1404276,-1.236716032028198,,130,132
840,2000,1.9719615,1.807745218276978,,6,8
854,2000,.0064320234,-.2107337415218353,,66,77
858,2000,.1851012,.3203182518482208,,53,52
860,2000,-.4914948,-.4288933277130127,,92,85
