product_code,x,y,cluster_name
2901,-1.4842837648743898,1.230845354124679,Industrial Chemicals and Metals
8451,-0.3206862926980585,-0.8639928530331353,Metalworking and Electrical Machinery and Parts
7117,1.0718051748418933,-1.7566619198509774,Textile and Home Goods
305,2.566338601162625,-0.0339233246314085,Agriculture
1003,0.90532984560901,1.3523542973267295,Agriculture
4804,-1.0466714268101744,0.7509200481667246,Agriculture
4911,0.7355667526897536,0.3556322991862739,Agriculture
5516,1.4522640246888665,-1.5281660623622049,Textile and Home Goods
7226,-1.527953766325645,0.5124274645433551,Industrial Chemicals and Metals
5403,0.962102852602349,-1.2181110245625728,Textile and Home Goods
7228,-0.8088259748886824,0.3306873178391765,"Construction, Building, and Home Supplies"
8417,-0.469428409309665,-0.083951673255723,"Construction, Building, and Home Supplies"
4012,-0.6887100576090481,-0.2431174523370176,Industrial Chemicals and Metals
2915,-2.1863488929421635,0.7845251002733464,Industrial Chemicals and Metals
6116,2.6156914295829194,-1.391037266019468,Textile Apparel and Accessories
9024,-1.963227648692884,-0.9709152207600652,Metalworking and Electrical Machinery and Parts
4005,-0.4890956940649169,-0.6894351018338059,Metalworking and Electrical Machinery and Parts
8212,0.2506304729886848,-0.530902772805607,"Construction, Building, and Home Supplies"
7323,0.963785186034518,-0.969217477546372,Textile and Home Goods
1202,1.918068652103167,1.506129003310845,Agriculture
6402,2.753291571690617,-1.481045889916058,Textile Apparel and Accessories
5705,1.5463705291516971,-1.013596330074833,Textile and Home Goods
8438,-0.0974906516541951,0.0256757309948962,"Construction, Building, and Home Supplies"
2811,-1.42197611318816,0.7112219902232813,Industrial Chemicals and Metals
1214,1.6269540560274232,1.5358145018278575,Agriculture
5703,0.7825828370895285,-0.6201788036067786,Textile and Home Goods
6202,2.851166759792978,-1.5420837626434354,Textile Apparel and Accessories
7008,0.1441127247976665,0.2189303210394704,"Construction, Building, and Home Supplies"
8712,-0.0629947469628446,-1.2962719661168114,Textile and Home Goods
9613,-1.0500101128711463,-1.7146740719590166,Electronic and Electrical Goods
2844,-1.321488234367867,1.575276984064768,Industrial Chemicals and Metals
707,2.338746152350761,1.3676720453402431,Agriculture
8533,-1.7929549652398142,-1.7882059094469605,Electronic and Electrical Goods
8470,-1.570559532939668,-1.785096221335905,Electronic and Electrical Goods
4411,0.6029283327122181,1.1074606245618877,Agriculture
8525,-1.6543048318882587,-1.616492214033113,Electronic and Electrical Goods
2926,-2.423499220828147,0.9966793728682628,Industrial Chemicals and Metals
7312,-0.1763146973945746,-0.530017292260446,"Construction, Building, and Home Supplies"
8415,-0.9874240081041196,-1.408628793120038,Metalworking and Electrical Machinery and Parts
5608,1.8008438786222616,-0.9090480090849258,Textile and Home Goods
9612,-1.3696457624393523,-1.6639328996578726,Electronic and Electrical Goods
9001,-1.622823556225761,-1.8327769929357505,Electronic and Electrical Goods
2102,1.5562251395659237,0.4805380309929825,Agriculture
5804,1.7151756945679697,-1.586337872508198,Textile and Home Goods
9402,-1.0735654706988136,-0.8202966373447371,Metalworking and Electrical Machinery and Parts
8303,-0.0133904854972555,-0.7477322169473195,"Construction, Building, and Home Supplies"
8446,-1.8210458988911151,-0.2177977398848791,Textile and Home Goods
3918,-0.7618240118196793,0.0608371217014149,Metalworking and Electrical Machinery and Parts
2833,-0.4784037070753326,0.9731608675330884,Industrial Chemicals and Metals
8529,-1.6565021965401243,-1.7440125994228386,Electronic and Electrical Goods
3405,0.9490985741130612,0.2089706773621951,"Construction, Building, and Home Supplies"
5515,1.579146321266216,-1.504828322908376,Textile and Home Goods
8714,-1.0367113037686255,-1.6102985854070684,Electronic and Electrical Goods
2605,-0.4877341777058586,1.9010101178430832,Minerals
8477,-1.3383863322719614,-0.7512654974060649,Metalworking and Electrical Machinery and Parts
3104,-0.0872056768735993,1.231972743693107,Industrial Chemicals and Metals
8514,-1.422206517065553,-0.482375005917985,Metalworking and Electrical Machinery and Parts
6115,2.8179568743026646,-1.4087742226454028,Textile Apparel and Accessories
8706,-0.7466739634974489,-0.2365106191865231,Metalworking and Electrical Machinery and Parts
9303,-1.0662889506855646,-0.0691823194434735,Metalworking and Electrical Machinery and Parts
5309,1.047461712268313,-1.2468671828362987,Textile and Home Goods
7410,-1.8317052417654096,-1.970033278352432,Electronic and Electrical Goods
9004,-1.0927174797091612,-1.7577775010391403,Electronic and Electrical Goods
2903,-2.2080183501018644,0.909160807865682,Industrial Chemicals and Metals
8802,-2.2065688352335178,-0.7347150610346953,Industrial Chemicals and Metals
1804,2.236462480401711,0.5038356989007502,Agriculture
7507,-2.1171719779768825,1.025492175853333,Industrial Chemicals and Metals
1520,0.646295306299256,0.5869630853816474,Agriculture
6107,3.0607795757050376,-1.343138687513869,Textile Apparel and Accessories
8461,-1.60595999750732,-0.4469605193016328,Metalworking and Electrical Machinery and Parts
8480,-0.8598448758148032,-0.8326157670495349,Metalworking and Electrical Machinery and Parts
7321,0.3624179228095485,-0.5191970277859361,"Construction, Building, and Home Supplies"
404,0.9430506710082338,1.0876186983752874,Agriculture
8609,-0.1540786753275576,-0.3653897673700126,"Construction, Building, and Home Supplies"
6112,2.8900334914489614,-1.409082779469061,Textile Apparel and Accessories
7301,0.0236316091196391,0.303105427515681,"Construction, Building, and Home Supplies"
7213,-0.045427811483119,0.4202746281983027,Metalworking and Electrical Machinery and Parts
201,1.346093013243025,1.2963227930973815,Agriculture
4805,0.663589229384066,1.1395988923510203,Agriculture
8539,-0.5366922201775712,-1.1208999397931654,Metalworking and Electrical Machinery and Parts
7227,-1.3078104111926914,0.3141378285058231,Metalworking and Electrical Machinery and Parts
8410,-1.045809353188791,-0.1400556850831871,Metalworking and Electrical Machinery and Parts
4014,-0.8335751047826072,-0.7188752583147429,Metalworking and Electrical Machinery and Parts
8412,-1.0713256197920291,-0.3853431480931462,Metalworking and Electrical Machinery and Parts
8523,-1.7601845526798745,-1.8577268515286312,Electronic and Electrical Goods
2002,2.285140724903981,1.3921435076792332,Agriculture
8442,-1.3163911064036842,-0.8422160097996563,Metalworking and Electrical Machinery and Parts
8478,0.5813921417909667,0.3599828734530126,Metalworking and Electrical Machinery and Parts
2007,1.8481974078093035,0.8289001054598666,Agriculture
3208,0.8526918821483318,0.2187069976372715,"Construction, Building, and Home Supplies"
6804,-1.2823530751646213,-0.1749714378042501,Metalworking and Electrical Machinery and Parts
8440,-1.6409632920056112,-0.232832560291049,Metalworking and Electrical Machinery and Parts
1602,1.119563270985843,0.9078515869981408,Agriculture
3302,-2.711705984259704,0.5181249044387788,Industrial Chemicals and Metals
3702,-2.3470303196302007,0.7343705588333713,Industrial Chemicals and Metals
5911,-0.5928832571754796,-0.500374055314907,Textile and Home Goods
3001,-2.759374706440069,0.4696536046928741,Industrial Chemicals and Metals
5903,0.3247530325516914,-1.3861215468165533,Textile and Home Goods
3822,-2.5231694684836405,0.1259394744298196,Industrial Chemicals and Metals
3903,-1.8607858300654532,0.7407433552141085,Industrial Chemicals and Metals
8707,-0.2727168656429537,0.0616966770808815,"Construction, Building, and Home Supplies"
7317,0.6564964700647526,0.0860483391108206,"Construction, Building, and Home Supplies"
9028,-0.6192748628926434,-0.6646261388217873,"Construction, Building, and Home Supplies"
3503,-1.1396080615458457,0.9046413648826768,"Construction, Building, and Home Supplies"
8519,-1.5395876032857765,-1.86216564238658,Electronic and Electrical Goods
9102,-1.263343930007143,-1.950537891132928,Electronic and Electrical Goods
6104,3.1144308516283488,-1.4545760234691771,Textile Apparel and Accessories
8458,-1.574072259817551,-0.1671415642456906,Metalworking and Electrical Machinery and Parts
9607,1.3446160809857135,-1.6556826595998655,Textile and Home Goods
1201,1.3294457370712047,1.6937828105275248,Agriculture
2704,-0.6277107991804027,1.145050398311609,Minerals
5513,1.6174013119826762,-1.5482883709914803,Textile and Home Goods
7315,-1.0760033870242107,-0.3135745355787289,Metalworking and Electrical Machinery and Parts
8434,0.4276416598657406,0.7493138716912244,Metalworking and Electrical Machinery and Parts
2930,-2.570578749418143,0.7594461130469541,Industrial Chemicals and Metals
4011,-0.1784168806091624,-0.6196547956344318,"Construction, Building, and Home Supplies"
9010,-2.126150210045048,-0.8002933003662485,Industrial Chemicals and Metals
2608,-0.3797622381018879,1.9969841342038104,Minerals
5201,2.028683909207393,1.558448118516631,Textile and Home Goods
6309,-0.987670428382647,-0.4165424868790783,Textile Apparel and Accessories
3006,-2.714348641541897,0.4225939834898891,Industrial Chemicals and Metals
403,1.1813967271621395,0.7937808579450696,Agriculture
5208,1.7132506698666976,-1.4988021424415732,Textile and Home Goods
7112,0.4280579640326398,0.8357201997336374,Industrial Chemicals and Metals
8422,-1.347115698809518,-0.6733440380901765,Metalworking and Electrical Machinery and Parts
4008,-0.5673717588138012,-0.1232676605494997,Metalworking and Electrical Machinery and Parts
4813,0.4760328317736264,0.3653623453344927,Agriculture
8463,-1.5907791390088608,-0.2558029673743385,Metalworking and Electrical Machinery and Parts
9504,-1.1610323821843618,-1.6143821837380483,Electronic and Electrical Goods
9305,-1.2282647104317168,-0.2490467389767863,Metalworking and Electrical Machinery and Parts
4811,-0.9748051624742008,0.6075108508397076,Agriculture
6204,2.9812278229451614,-1.352626824638821,Textile Apparel and Accessories
3301,2.210862219389468,1.085452644862576,Textile Apparel and Accessories
2614,0.1149512597850228,1.951158740295457,Minerals
4802,-1.0663747790336304,0.6859620003560405,Agriculture
9505,0.8176028815645786,-1.7283517276980749,Textile Apparel and Accessories
1515,1.9928071706655397,0.998819915544412,Agriculture
7324,0.0492102907822609,-0.8775511819821504,"Construction, Building, and Home Supplies"
3603,-0.742826237084381,0.2071776976379968,Metalworking and Electrical Machinery and Parts
7901,-0.630725978390974,1.5856784209766066,Industrial Chemicals and Metals
7005,-0.2614786704696321,-0.5139176459847945,Textile and Home Goods
4301,0.2819779933623172,0.4106356752692686,Agriculture
3812,-2.2359862264421566,0.5088824052992829,Industrial Chemicals and Metals
8211,-0.7869275810028378,-1.4455926339309173,Metalworking and Electrical Machinery and Parts
6212,2.8346753684413626,-1.4736888842769695,Textile Apparel and Accessories
1604,2.5841485946992666,0.0297200568431414,Agriculture
6215,2.671818523238892,-1.7304680617149346,Textile Apparel and Accessories
6109,3.0201694404461445,-1.550027369548755,Textile Apparel and Accessories
7010,1.0011987655096846,0.0746719265612889,"Construction, Building, and Home Supplies"
6405,3.061118854431365,-1.667294529476179,Textile Apparel and Accessories
3905,-2.2657697635843705,0.6095097521425572,Industrial Chemicals and Metals
5514,1.5114729918059373,-1.430274767537651,Textile and Home Goods
7210,-0.4207171539042917,0.4016891255098396,"Construction, Building, and Home Supplies"
1212,2.5076953431146425,1.2176582640780205,Agriculture
8903,-0.8327982481962697,-0.1080025915256377,"Construction, Building, and Home Supplies"
9209,-1.0516313150012753,-1.5393276156618083,Metalworking and Electrical Machinery and Parts
7304,-0.9770859713533528,0.0932362984640149,Metalworking and Electrical Machinery and Parts
8474,-0.7810292050628029,-0.2905003686427878,"Construction, Building, and Home Supplies"
2815,-1.6369878623025793,1.1394800390799855,Industrial Chemicals and Metals
3913,-2.612308706207214,0.4062600044951003,Industrial Chemicals and Metals
3105,0.1187647526689477,1.1850570722685867,"Construction, Building, and Home Supplies"
2507,-1.0317750122601126,0.4382888302034846,Minerals
202,1.3754629359956292,1.3659839500763409,Agriculture
4420,2.4642927299785145,-0.9723336469488508,Agriculture
3707,-2.316419003527049,0.9051621766017188,Industrial Chemicals and Metals
6802,1.4437879251356662,-0.2152069398218954,"Construction, Building, and Home Supplies"
8501,-0.6846477603258161,-1.0404241413779176,Metalworking and Electrical Machinery and Parts
7009,-0.4215094155787442,-0.7941899954910001,Metalworking and Electrical Machinery and Parts
4013,0.5208787549509437,-1.188799724441717,Textile and Home Goods
5502,-2.3601665194692925,0.9757086365562108,Industrial Chemicals and Metals
6102,3.037132154136496,-1.40997749363488,Textile Apparel and Accessories
3406,0.4948322965651033,-0.3142911474076237,"Construction, Building, and Home Supplies"
5806,1.375184605177436,-1.605958724507888,Textile and Home Goods
8460,-1.5664626353394806,-0.4040694043067694,Metalworking and Electrical Machinery and Parts
3922,0.8187844885017306,-0.1225857931778251,"Construction, Building, and Home Supplies"
3921,0.5286764193140927,-0.0765679137926764,"Construction, Building, and Home Supplies"
6208,3.125961743475842,-1.5209823646800835,Textile Apparel and Accessories
2906,-2.6668506468618727,0.9240906846216794,Industrial Chemicals and Metals
306,2.6479776210993915,0.0695663262361225,Agriculture
8548,-1.7320763188700958,-1.7690058441948373,Electronic and Electrical Goods
7222,-1.5442142647494512,0.2807174488123634,Metalworking and Electrical Machinery and Parts
2818,-0.7612362343505543,0.726259770123252,Industrial Chemicals and Metals
7002,-2.344537018345154,0.8457833073141838,Industrial Chemicals and Metals
2912,-2.400313401721318,0.8519411852551162,Industrial Chemicals and Metals
9404,1.3818988394745118,-0.4259836272424755,Textile Apparel and Accessories
1205,0.7996054594558801,1.2160844052748234,Agriculture
2001,2.168496087479447,1.0447820380663564,Agriculture
407,1.6809977949098371,0.8453075390907876,Agriculture
2207,1.5747204149984446,1.0586328241927538,Agriculture
4303,0.7101585662285239,-0.6110767028531863,Agriculture
8426,-1.2573746417567402,-0.4567505247942531,Metalworking and Electrical Machinery and Parts
3005,0.2098412230148123,-0.2416787832106353,Metalworking and Electrical Machinery and Parts
8507,-0.6163711260456934,-1.118221657093434,Electronic and Electrical Goods
2302,1.578695172257154,1.400965758699034,Agriculture
3303,0.9006744524333747,0.165830077039935,"Construction, Building, and Home Supplies"
2936,-2.779201073182622,0.6820729887424544,Industrial Chemicals and Metals
8464,-1.5721046877300575,-0.5557830004283455,Metalworking and Electrical Machinery and Parts
2105,1.481425245176302,0.5960539992486731,Agriculture
7205,-1.2023540246677102,0.4958495640695153,Industrial Chemicals and Metals
8603,-1.2308821082599066,0.2160132071900249,Metalworking and Electrical Machinery and Parts
8531,-1.3976563084284692,-1.7198293917800338,Electronic and Electrical Goods
8301,-0.4105415430230485,-0.93587374874235,Metalworking and Electrical Machinery and Parts
8436,0.1488227082260236,0.6495024572887953,"Construction, Building, and Home Supplies"
2834,-0.116947155680009,1.1526559422400782,Industrial Chemicals and Metals
2403,1.0458606834678577,0.4085334876327757,Agriculture
3810,-1.930788995709121,0.4008536604099104,Industrial Chemicals and Metals
2920,-2.5996192967153497,0.9291114066646422,Industrial Chemicals and Metals
4909,1.1514527814833704,-0.0015540387561951,Agriculture
8204,-1.441085391418381,-0.4243380303095501,Metalworking and Electrical Machinery and Parts
4823,0.9448002488726486,0.0381586982764994,Agriculture
3909,-1.59378288666595,0.5860845300519806,Industrial Chemicals and Metals
2827,-2.280673147102865,0.5536303067046879,Industrial Chemicals and Metals
7506,-1.9683543642072552,1.367164196204048,Industrial Chemicals and Metals
1207,1.97721300343398,1.5152531226983146,Agriculture
6303,2.093484923309971,-1.237750698942835,Textile and Home Goods
6305,2.8229592487486848,-1.088371610721104,Textile Apparel and Accessories
8606,-0.0852259396570001,0.7373442582042857,"Construction, Building, and Home Supplies"
8528,-1.2922273698581044,-1.6713780390223452,Electronic and Electrical Goods
5205,1.9628580899573975,-1.5274766778762765,Textile and Home Goods
803,2.4380362244388616,0.7328316220570223,Agriculture
1702,0.806690577362438,0.3535618373233244,Agriculture
504,1.8070144722502857,1.5255497935296098,Agriculture
2909,-1.783891210480093,1.182022052186122,Industrial Chemicals and Metals
7310,1.1420823309813102,0.1942313920069605,"Construction, Building, and Home Supplies"
8716,0.0942995165417017,-0.1897858351121462,"Construction, Building, and Home Supplies"
2401,1.9371243181814977,1.0290047398554738,Agriculture
7801,1.7886435990174192,0.5504943678836205,"Construction, Building, and Home Supplies"
5503,-0.0123239888018473,-0.8772214351828795,Textile and Home Goods
7408,-0.414291948403267,1.012829093779021,Metalworking and Electrical Machinery and Parts
6304,2.7999677660510445,-1.2295501191908031,Textile Apparel and Accessories
8532,-1.6258294434784215,-2.134836385866768,Electronic and Electrical Goods
8511,-0.5317863109261731,-0.6372008057203471,Metalworking and Electrical Machinery and Parts
804,2.386502536818253,0.8633296725393551,Agriculture
4202,2.597113321236133,-1.6833734592952256,Agriculture
8405,-1.101286315447558,-0.2316738000883342,Metalworking and Electrical Machinery and Parts
3306,1.0405801615975516,0.0239560875270785,"Construction, Building, and Home Supplies"
6505,2.782642176951777,-1.5461404887707055,Textile Apparel and Accessories
703,2.3244579331247053,1.440492580331171,Agriculture
3701,-2.304395821304219,0.6555586470227368,Industrial Chemicals and Metals
4410,0.5780042450318512,1.2196204084678652,Agriculture
8207,-1.1954634876955486,-0.4969789240267768,Metalworking and Electrical Machinery and Parts
4101,1.7060848586414448,1.398728973284487,Agriculture
8543,-1.5329974044005423,-1.66230614878147,Electronic and Electrical Goods
2701,-0.4113288530620349,1.6903566637443634,Minerals
601,2.3038826651402378,0.9419414041893122,Agriculture
7305,-0.7056966125071957,0.8281641977313918,Metalworking and Electrical Machinery and Parts
9207,-1.587086686102977,-1.890165484262582,Electronic and Electrical Goods
8402,-0.322678745225482,-0.3168284398226912,"Construction, Building, and Home Supplies"
704,2.395435042672492,1.347965782349466,Agriculture
2826,-1.4224564218282962,0.454781734015369,Industrial Chemicals and Metals
5401,1.6626877473225008,-1.7125356009285275,Textile and Home Goods
3924,1.1112583390783568,-0.1617947651757696,"Construction, Building, and Home Supplies"
8526,-1.7903990043701756,-1.3970310696240915,Electronic and Electrical Goods
1006,2.034099714649116,1.3343777400826924,Agriculture
2202,1.4354468034973724,0.5137689438933233,Agriculture
8404,-0.7698342297200247,-0.7270059940130789,Metalworking and Electrical Machinery and Parts
2530,-0.1526963131945033,1.713598693168679,Minerals
4902,0.8819847794603639,0.7032695344314974,Agriculture
6111,3.093074936916816,-1.5702246125610635,Textile Apparel and Accessories
9018,-2.135032527100311,-1.111832761066421,Electronic and Electrical Goods
7214,0.2416672180895194,0.4822173661552353,"Construction, Building, and Home Supplies"
6103,3.122808529785262,-1.3186299355529902,Textile Apparel and Accessories
7606,-0.8600299202660815,0.4448472460353998,"Construction, Building, and Home Supplies"
8406,-1.013292329875812,-0.3155879975910776,Metalworking and Electrical Machinery and Parts
8429,-1.3733274562360769,-0.354662608570472,Metalworking and Electrical Machinery and Parts
1007,1.5745626962391783,1.6190236295275295,Agriculture
3206,-2.0114047387810228,0.5502328078215171,Industrial Chemicals and Metals
7502,-1.293593715590024,1.6355196704028423,Industrial Chemicals and Metals
7614,0.5667444093776077,-0.3227412716769282,"Construction, Building, and Home Supplies"
8450,-0.0622664286303273,-0.7850998510923626,"Construction, Building, and Home Supplies"
8455,-0.9887860746448962,-0.0594725754227272,Metalworking and Electrical Machinery and Parts
2916,-2.2685987979802267,1.0221375304403968,Industrial Chemicals and Metals
302,2.61831335112746,-0.1453074844021065,Agriculture
8437,-0.1489134470929007,0.0617217735883115,"Construction, Building, and Home Supplies"
2304,1.384618815627526,1.6304872287644292,Agriculture
8432,0.2528990556074286,0.6927449825775507,Agriculture
8479,-1.8197380558152487,-0.8299483752869901,Electronic and Electrical Goods
6903,-1.1042384682857245,0.0828854688961673,Metalworking and Electrical Machinery and Parts
8428,-1.1224618928180692,-0.5272537761392555,Metalworking and Electrical Machinery and Parts
8472,-1.5732023002582047,-1.725191373053152,Metalworking and Electrical Machinery and Parts
2921,-2.623693518695351,0.8745182756122967,Industrial Chemicals and Metals
2208,1.305602695336133,0.5771422419636241,Agriculture
4107,1.9476080919563312,-0.4426091163766299,Agriculture
8408,-0.8462430999793664,-0.2431761686940228,Metalworking and Electrical Machinery and Parts
2809,-0.497943410803225,0.8207163356326221,"Construction, Building, and Home Supplies"
7307,-1.006825738483305,-0.7717927831670246,Metalworking and Electrical Machinery and Parts
2523,1.5287447853594085,0.6955011591541158,Minerals
2604,-0.2954312401484418,1.9034691020521848,Minerals
8447,1.1631242141942568,-1.755844655637922,Textile and Home Goods
1108,0.7362000729788991,1.2177906718306626,Agriculture
7602,0.8627867997108813,0.490663761462351,Industrial Chemicals and Metals
2615,0.2416825009150298,1.9829135168778984,Minerals
8108,-1.9249086535031883,1.4069500919234956,Industrial Chemicals and Metals
104,1.931854799945559,1.6731939672955112,Agriculture
7318,-0.958444592108954,-0.8882689887812811,Metalworking and Electrical Machinery and Parts
8538,-1.324330473124964,-1.243803810803224,Electronic and Electrical Goods
402,1.273147475769517,1.105249586743406,Agriculture
2610,-0.2432795150641982,1.8761000585228345,Minerals
7207,-0.5177619955310284,1.3511932879087256,"Construction, Building, and Home Supplies"
3307,0.7592080611280903,0.055719565021294,"Construction, Building, and Home Supplies"
3506,-2.355008174619245,0.4119584506184166,Industrial Chemicals and Metals
203,0.9177166368163804,1.1558547998993474,Agriculture
2106,1.273293335056187,0.4741760071696799,Agriculture
7212,-0.3823921067156939,0.2749722426869962,"Construction, Building, and Home Supplies"
8602,-0.2309423624740851,0.6844159607945697,Metalworking and Electrical Machinery and Parts
8503,-0.6208157996231924,-0.8446623273752911,Metalworking and Electrical Machinery and Parts
4415,0.9884488543681896,0.7759721631894068,Agriculture
3801,-1.2877113560511235,0.381456013432667,Metalworking and Electrical Machinery and Parts
8483,-1.0285514364408834,-0.2427233069526442,Metalworking and Electrical Machinery and Parts
7326,-0.5468146468260393,-0.9010792760772386,Metalworking and Electrical Machinery and Parts
714,2.448895222145622,0.832720693576781,Agriculture
3207,-1.9217411962192328,0.573979726888227,Industrial Chemicals and Metals
8420,-1.587920394800213,-0.0236155852932991,Metalworking and Electrical Machinery and Parts
